-8.45351492262698000,0.000
-8.06182000483758000,0.000
-7.45774484684642000,0.000
-7.23753187735029000,0.000
-7.20682013191354000,0.000
-7.15448779880607000,0.000
-7.14828378636899000,0.000
-7.13522684322018000,0.000
-7.10152017096581000,0.000
-7.09777978466619000,0.000
-7.03062860353946000,0.000
-7.02559994799079000,0.000
-7.01908712286049000,0.000
-6.97434309428147000,0.000
-6.91747110164002000,0.000
-6.83538827637041000,0.000
-6.81278773954976000,0.000
-6.70674996960497000,0.000
-6.70640740551929000,0.000
-6.57249098938789000,0.000
-6.57201619784507000,0.000
-6.56920826859230000,0.000
-6.53302405081209000,0.000
-6.52735305885065000,0.000
-6.49079277759354000,0.000
-6.48085943415008000,0.000
-6.44809258722631000,0.000
-6.44658540006666000,0.000
-6.43210252655686000,0.000
-6.38174648951229000,0.000
-6.36672270785211000,0.000
-6.31643981333946000,0.000
-6.24070981979761000,0.000
-6.20869816585163000,0.000
-6.18479001364239000,0.000
-6.10713323144248000,0.000
-6.03476799457204000,0.000
-6.03128225915262000,0.000
-6.02055712571836000,0.000
-6.01331628588632000,0.000
-5.93793341975695000,0.000
-5.92043131816325000,0.000
-5.91732677200756000,0.000
-5.89250003826741000,0.000
-5.87056560716192000,0.000
-5.84811159394024000,0.000
-5.84327930140038000,0.000
-5.82330751843600000,0.000
-5.81930071331052000,0.000
-5.78769439145932000,0.000
-5.74957272439991000,0.000
-5.73057002578572000,0.000
-5.72140067031472000,0.000
-5.69948700457990000,0.000
-5.68258170444848000,0.000
-5.65301183155120000,0.000
-5.64993464651514000,0.000
-5.63734433193661000,0.000
-5.61001918411993000,0.000
-5.60609168627343000,0.000
-5.55440469227645000,0.000
-5.47421632041835000,0.000
-5.46283674695461000,0.000
-5.45517729174967000,0.000
-5.35662544708417000,0.000
-5.34552731809426000,0.000
-5.33715189178353000,0.000
-5.30019163320585000,0.000
-5.27836621469693000,0.000
-5.25620054700249000,0.000
-5.25336754987951000,0.000
-5.23415085236876000,0.000
-5.22950481210112000,0.000
-5.21711022437371000,0.000
-5.20748870293471000,0.000
-5.20394207311184000,0.000
-5.20202813377584000,0.000
-5.19899880687730000,0.000
-5.19659566365853000,0.000
-5.17456098105132000,0.000
-5.15615239477862000,0.000
-5.13522248299561000,0.000
-5.11862154801367000,0.000
-5.11362428902053000,0.000
-5.09786720977999000,0.000
-5.07646923859521000,0.000
-5.05406980204556000,0.000
-5.04194091408160000,0.000
-5.03476657120109000,0.000
-5.03342625132422000,0.000
-5.02945738210561000,0.000
-5.02914370875623000,0.000
-5.01678138969037000,0.000
-4.99304551424113000,0.000
-4.99161894994220000,0.000
-4.97574321657081000,0.000
-4.97237270642497000,0.000
-4.96681784226269000,0.000
-4.96189459882542000,0.000
-4.96102603218665000,0.000
-4.94879567162498000,0.000
-4.94534126423096000,0.000
-4.94004505258428000,0.000
-4.93935947501630000,0.000
-4.93721767022793000,0.000
-4.93341135592764000,0.000
-4.91757111655243000,0.000
-4.90593779777067000,0.000
-4.90534794463294000,0.000
-4.88060413531202000,0.000
-4.86566994361833000,0.000
-4.86311028091217000,0.000
-4.85862469222540000,0.000
-4.85661149950851000,0.000
-4.83860265071730000,0.000
-4.82475142603744000,0.000
-4.81843571853013000,0.000
-4.81430798089482000,0.000
-4.80664879800100000,0.000
-4.80469198218211000,0.000
-4.80211221702384000,0.000
-4.80174462424104000,0.000
-4.79981081437427000,0.000
-4.79846331851610000,0.000
-4.79761858219318000,0.000
-4.78080410559192000,0.000
-4.77144917075666000,0.000
-4.76919767098389000,0.000
-4.76771714068032000,0.000
-4.76390311398201000,0.000
-4.74985550922628000,0.000
-4.74886522117441000,0.000
-4.74571201265703000,0.000
-4.74230576959933000,0.000
-4.72941445646345000,0.000
-4.72558667672261000,0.000
-4.70682142143858000,0.000
-4.70370073065025000,0.000
-4.70162062111086000,0.000
-4.69070587656847000,0.000
-4.68081245482590000,0.000
-4.67786942176394000,0.000
-4.67722091788489000,0.000
-4.67098752611203000,0.000
-4.66962752562385000,0.000
-4.66598755495932000,0.000
-4.65800572442516000,0.000
-4.65311414615606000,0.000
-4.64776860390908000,0.000
-4.64402348600974000,0.000
-4.64311677796538000,0.000
-4.63011845637710000,0.000
-4.61968231993174000,0.000
-4.61455683605466000,0.000
-4.60805804357791000,0.000
-4.60555075410208000,0.000
-4.60525702023206000,0.000
-4.60048514529256000,0.000
-4.57841239470959000,0.000
-4.57180370218874000,0.000
-4.56794721854215000,0.000
-4.56543990822134000,0.000
-4.55983440508466000,0.000
-4.55921825971367000,0.000
-4.55738232547733000,0.000
-4.55284215816296000,0.000
-4.55148219233233000,0.000
-4.54951924621528000,0.000
-4.54649563938283000,0.000
-4.54390361101425000,0.000
-4.54181296230616000,0.000
-4.53370408854362000,0.000
-4.52527815033266000,0.000
-4.52483073906696000,0.000
-4.51653100156948000,0.000
-4.51431772226150000,0.000
-4.50259040492574000,0.000
-4.50186565804324000,0.000
-4.49709892829824000,0.000
-4.49674197359106000,0.000
-4.49633009367914000,0.000
-4.49546810282748000,0.000
-4.49394485327034000,0.000
-4.49339680785108000,0.000
-4.49289554452487000,0.000
-4.47927728711440000,0.000
-4.47536996712550000,0.000
-4.46586420372360000,0.000
-4.45866289425642000,0.000
-4.45546971542955000,0.000
-4.45409208071846000,0.000
-4.44285180644230000,0.000
-4.44142455161316000,0.000
-4.42296209357699000,0.000
-4.42111164999002000,0.000
-4.42090872533177000,0.000
-4.42021037274178000,0.000
-4.40982198291055000,0.000
-4.40719034423603000,0.000
-4.39996231570108000,0.000
-4.39838467398707000,0.000
-4.39682388819037000,0.000
-4.39310415296667000,0.000
-4.38971111111807000,0.000
-4.38372706947830000,0.000
-4.38239019681576000,0.000
-4.38183590568396000,0.000
-4.37868028206364000,0.000
-4.37343253908320000,0.000
-4.36630162987855000,0.000
-4.35852560245061000,0.000
-4.35363789776629000,0.000
-4.34215145815275000,0.000
-4.34067386071891000,0.000
-4.32597480818595000,0.000
-4.31764977167991000,0.000
-4.31443785264488000,0.000
-4.31084835353207000,0.000
-4.30927679505271000,0.000
-4.30788447921931000,0.000
-4.30225436572719000,0.000
-4.29654879595232000,0.000
-4.29535331790676000,0.000
-4.29465435321785000,0.000
-4.29011772592592000,0.000
-4.28208003331558000,0.000
-4.27727679198919000,0.000
-4.26474048814778000,0.000
-4.26356760916502000,0.000
-4.26202088784365000,0.000
-4.25375035497127000,0.000
-4.25363131149221000,0.000
-4.24311794811360000,0.000
-4.24256848675414000,0.000
-4.23598397560053000,0.000
-4.23288048643351000,0.000
-4.23085968788405000,0.000
-4.22744174366411000,0.000
-4.22580922887627000,0.000
-4.22574132414365000,0.000
-4.21393878551894000,0.000
-4.21200102055813000,0.000
-4.21129003072428000,0.000
-4.20778472602596000,0.000
-4.20152570361179000,0.000
-4.19870785319017000,0.000
-4.19643637185998000,0.000
-4.19411837303200000,0.000
-4.19364382619829000,0.000
-4.18880069516169000,0.000
-4.18818403209608000,0.000
-4.16241076396199000,0.000
-4.16028061640080000,0.000
-4.16001356939510000,0.000
-4.15842738487217000,0.000
-4.14581690208601000,0.000
-4.13985948046121000,0.000
-4.12920830299264000,0.000
-4.11864948856433000,0.000
-4.10805934502273000,0.000
-4.10442902771161000,0.000
-4.10267496721656000,0.000
-4.10125378780756000,0.000
-4.08869221416983000,0.000
-4.08672191965687000,0.000
-4.08390055074135000,0.000
-4.08005778878721000,0.000
-4.07180936334966000,0.000
-4.06952120974416000,0.000
-4.05824696342616000,0.000
-4.05540834454603000,0.000
-4.05066830941348000,0.000
-4.02950823516548000,0.000
-4.02760583787100000,0.000
-4.01715053887639000,0.000
-4.00137638678947000,0.000
-3.98886023204793000,0.000
-3.98835177019702000,0.000
-3.98596471305202000,0.000
-3.97886375630009000,0.000
-3.97703987762066000,0.000
-3.97381650295580000,0.000
-3.97362248335232000,0.000
-3.97012909992620000,0.000
-3.96993356300670000,0.000
-3.96898442444813000,0.000
-3.96836958971044000,0.000
-3.95060809038745000,0.000
-3.94967341628061000,0.000
-3.94470323897972000,0.000
-3.93909836396644000,0.000
-3.93861091312042000,0.000
-3.93184488598886000,0.000
-3.93139581124602000,0.000
-3.92732801442124000,0.000
-3.92502849424173000,0.000
-3.92280311336633000,0.000
-3.92113522355729000,0.000
-3.91992420307513000,0.000
-3.91476845119919000,0.000
-3.91401221282994000,0.000
-3.91196707196012000,0.000
-3.90609826704086000,0.000
-3.90451188602551000,0.000
-3.90405320860202000,0.000
-3.89998062356959000,0.000
-3.89875742756236000,0.000
-3.89511683077215000,0.000
-3.89499488293751000,0.000
-3.89481413958793000,0.000
-3.89191450878542000,0.000
-3.89171249259080000,0.000
-3.88324018668656000,0.000
-3.87988407830713000,0.000
-3.87867644670935000,0.000
-3.87714321619038000,0.000
-3.87293564635603000,0.000
-3.86726823569991000,0.000
-3.86679031322602000,0.000
-3.86668879800404000,0.000
-3.86123000282704000,0.000
-3.85956441405428000,0.000
-3.85835487567100000,0.000
-3.85762781988619000,0.000
-3.85543618366665000,0.000
-3.85510513572077000,0.000
-3.84761024354793000,0.000
-3.84055591418972000,0.000
-3.83857734733536000,0.000
-3.83191474507782000,0.000
-3.82271893494128000,0.000
-3.82051563639195000,0.000
-3.81596759543436000,0.000
-3.80848002495273000,0.000
-3.80592401296604000,0.000
-3.80540257751157000,0.000
-3.79412556108997000,0.000
-3.79347605848970000,0.000
-3.79121893680657000,0.000
-3.78978366904093000,0.000
-3.78605052563011000,0.000
-3.78435716405758000,0.000
-3.78076599538482000,0.000
-3.78006312562153000,0.000
-3.77116705682153000,0.000
-3.76957198515416000,0.000
-3.76885043412831000,0.000
-3.76452039197040000,0.000
-3.75624996311417000,0.000
-3.75492538105214000,0.000
-3.75435563476405000,0.000
-3.75313880996177000,0.000
-3.74898463182585000,0.000
-3.74434747355288000,0.000
-3.74365196431136000,0.000
-3.74265095540045000,0.000
-3.73683556430712000,0.000
-3.73398615097854000,0.000
-3.73318103526257000,0.000
-3.71759096681969000,0.000
-3.71331083657623000,0.000
-3.71053200144916000,0.000
-3.70654020228180000,0.000
-3.70598293850350000,0.000
-3.70377293590284000,0.000
-3.69403019714941000,0.000
-3.69097737107060000,0.000
-3.68517422072360000,0.000
-3.68241764326035000,0.000
-3.68197515500432000,0.000
-3.68062174516682000,0.000
-3.68002756771166000,0.000
-3.66703949952917000,0.000
-3.66702325899229000,0.000
-3.66421299456018000,0.000
-3.66413699077298000,0.000
-3.66328355806691000,0.000
-3.65998555296638000,0.000
-3.65750091485127000,0.000
-3.65410603139080000,0.000
-3.64814404694274000,0.000
-3.64794854351822000,0.000
-3.64678733554883000,0.000
-3.64423864110124000,0.000
-3.62994127137205000,0.000
-3.62812821646506000,0.000
-3.62675957313898000,0.000
-3.62511947355149000,0.000
-3.62253956367477000,0.000
-3.62091021734961000,0.000
-3.61982296091038000,0.000
-3.61681021508516000,0.000
-3.61656487587548000,0.000
-3.61654519675838000,0.000
-3.61491433463170000,0.000
-3.61447620930521000,0.000
-3.61411687478107000,0.000
-3.60977300964169000,0.000
-3.60942640868475000,0.000
-3.60939540026848000,0.000
-3.60926694962377000,0.000
-3.60644506774048000,0.000
-3.60432660242074000,0.000
-3.59848584058954000,0.000
-3.59745175408003000,0.000
-3.59574143016335000,0.000
-3.59497366067239000,0.000
-3.59354263275673000,0.000
-3.59272890986959000,0.000
-3.59194288058883000,0.000
-3.59148549583238000,0.000
-3.58722953150222000,0.000
-3.58458392088679000,0.000
-3.58310540819155000,0.000
-3.58180208408676000,0.000
-3.57820090948041000,0.000
-3.57734254187869000,0.000
-3.57507032823903000,0.000
-3.57477970993625000,0.000
-3.56949403949138000,0.000
-3.56375105473277000,0.000
-3.56371129960224000,0.000
-3.55459923717214000,0.000
-3.54787181112887000,0.000
-3.54652399498626000,0.000
-3.54625471918898000,0.000
-3.54537169771545000,0.000
-3.54099929516849000,0.000
-3.53887691753110000,0.000
-3.53373564660613000,0.000
-3.52354645572345000,0.000
-3.52340168500580000,0.000
-3.52259384577214000,0.000
-3.51690861704104000,0.000
-3.51503906803325000,0.000
-3.51348127129558000,0.000
-3.51035280638708000,0.000
-3.49332961021472000,0.000
-3.49249113261412000,0.000
-3.48580920671904000,0.000
-3.48557248856326000,0.000
-3.48285943911807000,0.000
-3.48041224848657000,0.000
-3.47845127187583000,0.000
-3.47645438486503000,0.000
-3.46809773648327000,0.000
-3.46719833440766000,0.000
